area_sqmi,wd_upstream_mgd,ps_upstream_mgd,Qreach,Qlake,imp_off,wd_mgd,ps_mgd,ps_trib_mgd,wd_trib_mgd,name,description,objectname,componentid,subshedid,dt,month,day,year,thisdate,time,timestamp,run_mode,week,Listen on Parent,Send to Children,Send to Parent,Listen to Children,Qout,ps_cumulative_mgd,wd_cumulative_mgd
"1460.05224235","6.20523306183","59.0036166665","901.891965007","901.891965007","1","0","0.00386666666667","0","0",,"","",0,"","","5","15","1990","1990-05-15","","642744000","2","20","0","0","0","0","901.891965007","59.0074833332","6.20523306183"
"1460.05224235","6.20523306183","59.0036166665","857.831325899","857.831325899","1","0","0.00386666666667","0","0",,"","",0,"","","5","16","1990","1990-05-16","","642830400","2","20","0","0","0","0","857.831325899","59.0074833332","6.20523306183"
"1460.05224235","6.20523306183","59.0036166665","820.072699095","820.072699095","1","0","0.00386666666667","0","0",,"","",0,"","","5","17","1990","1990-05-17","","642916800","2","20","0","0","0","0","820.072699095","59.0074833332","6.20523306183"
"1460.05224235","6.20523306183","59.0036166665","770.828880063","770.828880063","1","0","0.00386666666667","0","0",,"","",0,"","","5","18","1990","1990-05-18","","643003200","2","20","0","0","0","0","770.828880063","59.0074833332","6.20523306183"
"1460.05224235","6.20523306183","59.0036166665","718.770864643","718.770864643","1","0","0.00386666666667","0","0",,"","",0,"","","5","19","1990","1990-05-19","","643089600","2","20","0","0","0","0","718.770864643","59.0074833332","6.20523306183"
"1460.05224235","6.20523306183","59.0036166665","675.014648805","675.014648805","1","0","0.00386666666667","0","0",,"","",0,"","","5","20","1990","1990-05-20","","643176000","2","20","0","0","0","0","675.014648805","59.0074833332","6.20523306183"
"1460.05224235","6.20523306183","59.0036166665","651.914798555","651.914798555","1","0","0.00386666666667","0","0",,"","",0,"","","5","21","1990","1990-05-21","","643262400","2","21","0","0","0","0","651.914798555","59.0074833332","6.20523306183"
"1460.05224235","6.20523306183","59.0036166665","980.495837092","980.495837092","1","0","0.00386666666667","0","0",,"","",0,"","","5","22","1990","1990-05-22","","643348800","2","21","0","0","0","0","980.495837092","59.0074833332","6.20523306183"
"1460.05224235","6.20523306183","59.0036166665","1735.61469326","1735.61469326","1","0","0.00386666666667","0","0",,"","",0,"","","5","23","1990","1990-05-23","","643435200","2","21","0","0","0","0","1735.61469326","59.0074833332","6.20523306183"
"1460.05224235","6.20523306183","59.0036166665","2182.8532822","2182.8532822","1","0","0.00386666666667","0","0",,"","",0,"","","5","24","1990","1990-05-24","","643521600","2","21","0","0","0","0","2182.8532822","59.0074833332","6.20523306183"
"1460.05224235","6.20523306183","59.0036166665","2017.55310645","2017.55310645","1","0","0.00386666666667","0","0",,"","",0,"","","5","25","1990","1990-05-25","","643608000","2","21","0","0","0","0","2017.55310645","59.0074833332","6.20523306183"
"1460.05224235","6.20523306183","59.0036166665","1620.29566186","1620.29566186","1","0","0.00386666666667","0","0",,"","",0,"","","5","26","1990","1990-05-26","","643694400","2","21","0","0","0","0","1620.29566186","59.0074833332","6.20523306183"
"1460.05224235","6.20523306183","59.0036166665","1632.82379814","1632.82379814","1","0","0.00386666666667","0","0",,"","",0,"","","5","27","1990","1990-05-27","","643780800","2","21","0","0","0","0","1632.82379814","59.0074833332","6.20523306183"
"1460.05224235","6.20523306183","59.0036166665","2565.80526887","2565.80526887","1","0","0.00386666666667","0","0",,"","",0,"","","5","28","1990","1990-05-28","","643867200","2","22","0","0","0","0","2565.80526887","59.0074833332","6.20523306183"
"1460.05224235","6.20523306183","59.0036166665","5580.07598395","5580.07598395","1","0","0.00386666666667","0","0",,"","",0,"","","5","29","1990","1990-05-29","","643953600","2","22","0","0","0","0","5580.07598395","59.0074833332","6.20523306183"
"1460.05224235","6.20523306183","59.0036166665","8365.6731681","8365.6731681","1","0","0.00386666666667","0","0",,"","",0,"","","5","30","1990","1990-05-30","","644040000","2","22","0","0","0","0","8365.6731681","59.0074833332","6.20523306183"
"1460.05224235","6.20523306183","59.0036166665","7078.21813881","7078.21813881","1","0","0.00386666666667","0","0",,"","",0,"","","5","31","1990","1990-05-31","","644126400","2","22","0","0","0","0","7078.21813881","59.0074833332","6.20523306183"
"1460.05224235","6.20523306183","54.42425","4553.49833056","4553.49833056","1","0","0.00376666666667","0","0",,"","",0,"","","6","1","1990","1990-06-01","","644212800","2","22","0","0","0","0","4553.49833056","54.4280166667","6.20523306183"
"1460.05224235","6.85314208889","54.42425","3101.75204516","3101.75204516","1","0","0.00376666666667","0","0",,"","",0,"","","6","2","1990","1990-06-02","","644299200","2","22","0","0","0","0","3101.75204516","54.4280166667","6.85314208889"
"1460.05224235","6.85314208889","54.42425","2399.51318967","2399.51318967","1","0","0.00376666666667","0","0",,"","",0,"","","6","3","1990","1990-06-03","","644385600","2","22","0","0","0","0","2399.51318967","54.4280166667","6.85314208889"
"1460.05224235","6.85314208889","54.42425","2124.12975321","2124.12975321","1","0","0.00376666666667","0","0",,"","",0,"","","6","4","1990","1990-06-04","","644472000","2","23","0","0","0","0","2124.12975321","54.4280166667","6.85314208889"
"1460.05224235","6.85314208889","54.42425","2115.86803139","2115.86803139","1","0","0.00376666666667","0","0",,"","",0,"","","6","5","1990","1990-06-05","","644558400","2","23","0","0","0","0","2115.86803139","54.4280166667","6.85314208889"
"1460.05224235","6.85314208889","54.42425","2036.29768425","2036.29768425","1","0","0.00376666666667","0","0",,"","",0,"","","6","6","1990","1990-06-06","","644644800","2","23","0","0","0","0","2036.29768425","54.4280166667","6.85314208889"
"1460.05224235","6.85314208889","54.42425","1814.79486206","1814.79486206","1","0","0.00376666666667","0","0",,"","",0,"","","6","7","1990","1990-06-07","","644731200","2","23","0","0","0","0","1814.79486206","54.4280166667","6.85314208889"
"1460.05224235","6.85314208889","54.42425","1565.35539206","1565.35539206","1","0","0.00376666666667","0","0",,"","",0,"","","6","8","1990","1990-06-08","","644817600","2","23","0","0","0","0","1565.35539206","54.4280166667","6.85314208889"
"1460.05224235","6.85314208889","54.42425","1363.41790443","1363.41790443","1","0","0.00376666666667","0","0",,"","",0,"","","6","9","1990","1990-06-09","","644904000","2","23","0","0","0","0","1363.41790443","54.4280166667","6.85314208889"
"1460.05224235","6.85314208889","54.42425","1658.81046459","1658.81046459","1","0","0.00376666666667","0","0",,"","",0,"","","6","10","1990","1990-06-10","","644990400","2","23","0","0","0","0","1658.81046459","54.4280166667","6.85314208889"
"1460.05224235","6.85314208889","54.42425","2171.78979926","2171.78979926","1","0","0.00376666666667","0","0",,"","",0,"","","6","11","1990","1990-06-11","","645076800","2","24","0","0","0","0","2171.78979926","54.4280166667","6.85314208889"
"1460.05224235","6.85314208889","54.42425","2059.58232657","2059.58232657","1","0","0.00376666666667","0","0",,"","",0,"","","6","12","1990","1990-06-12","","645163200","2","24","0","0","0","0","2059.58232657","54.4280166667","6.85314208889"
"1460.05224235","6.85314208889","54.42425","1669.54353742","1669.54353742","1","0","0.00376666666667","0","0",,"","",0,"","","6","13","1990","1990-06-13","","645249600","2","24","0","0","0","0","1669.54353742","54.4280166667","6.85314208889"
"1460.05224235","6.85314208889","54.42425","1377.84506175","1377.84506175","1","0","0.00376666666667","0","0",,"","",0,"","","6","14","1990","1990-06-14","","645336000","2","24","0","0","0","0","1377.84506175","54.4280166667","6.85314208889"
"1460.05224235","6.85314208889","54.42425","1171.48680192","1171.48680192","1","0","0.00376666666667","0","0",,"","",0,"","","6","15","1990","1990-06-15","","645422400","2","24","0","0","0","0","1171.48680192","54.4280166667","6.85314208889"
"1460.05224235","6.85314208889","54.42425","1020.7181595","1020.7181595","1","0","0.00376666666667","0","0",,"","",0,"","","6","16","1990","1990-06-16","","645508800","2","24","0","0","0","0","1020.7181595","54.4280166667","6.85314208889"
"1460.05224235","6.85314208889","54.42425","913.556208835","913.556208835","1","0","0.00376666666667","0","0",,"","",0,"","","6","17","1990","1990-06-17","","645595200","2","24","0","0","0","0","913.556208835","54.4280166667","6.85314208889"
"1460.05224235","6.85314208889","54.42425","834.407776981","834.407776981","1","0","0.00376666666667","0","0",,"","",0,"","","6","18","1990","1990-06-18","","645681600","2","25","0","0","0","0","834.407776981","54.4280166667","6.85314208889"
"1460.05224235","6.85314208889","54.42425","777.397365479","777.397365479","1","0","0.00376666666667","0","0",,"","",0,"","","6","19","1990","1990-06-19","","645768000","2","25","0","0","0","0","777.397365479","54.4280166667","6.85314208889"
"1460.05224235","6.85314208889","54.42425","739.934280022","739.934280022","1","0","0.00376666666667","0","0",,"","",0,"","","6","20","1990","1990-06-20","","645854400","2","25","0","0","0","0","739.934280022","54.4280166667","6.85314208889"
"1460.05224235","6.85314208889","54.42425","715.334812659","715.334812659","1","0","0.00376666666667","0","0",,"","",0,"","","6","21","1990","1990-06-21","","645940800","2","25","0","0","0","0","715.334812659","54.4280166667","6.85314208889"
"1460.05224235","6.85314208889","54.42425","696.987194754","696.987194754","1","0","0.00376666666667","0","0",,"","",0,"","","6","22","1990","1990-06-22","","646027200","2","25","0","0","0","0","696.987194754","54.4280166667","6.85314208889"
"1460.05224235","6.85314208889","54.42425","701.008775011","701.008775011","1","0","0.00376666666667","0","0",,"","",0,"","","6","23","1990","1990-06-23","","646113600","2","25","0","0","0","0","701.008775011","54.4280166667","6.85314208889"
"1460.05224235","6.85314208889","54.42425","723.877731434","723.877731434","1","0","0.00376666666667","0","0",,"","",0,"","","6","24","1990","1990-06-24","","646200000","2","25","0","0","0","0","723.877731434","54.4280166667","6.85314208889"
"1460.05224235","6.85314208889","54.42425","723.812603695","723.812603695","1","0","0.00376666666667","0","0",,"","",0,"","","6","25","1990","1990-06-25","","646286400","2","26","0","0","0","0","723.812603695","54.4280166667","6.85314208889"
"1460.05224235","6.85314208889","54.42425","697.512055143","697.512055143","1","0","0.00376666666667","0","0",,"","",0,"","","6","26","1990","1990-06-26","","646372800","2","26","0","0","0","0","697.512055143","54.4280166667","6.85314208889"
"1460.05224235","6.85314208889","54.42425","666.672197723","666.672197723","1","0","0.00376666666667","0","0",,"","",0,"","","6","27","1990","1990-06-27","","646459200","2","26","0","0","0","0","666.672197723","54.4280166667","6.85314208889"
"1460.05224235","6.85314208889","54.42425","637.676892472","637.676892472","1","0","0.00376666666667","0","0",,"","",0,"","","6","28","1990","1990-06-28","","646545600","2","26","0","0","0","0","637.676892472","54.4280166667","6.85314208889"
"1460.05224235","6.85314208889","54.42425","610.181705914","610.181705914","1","0","0.00376666666667","0","0",,"","",0,"","","6","29","1990","1990-06-29","","646632000","2","26","0","0","0","0","610.181705914","54.4280166667","6.85314208889"
"1460.05224235","6.85314208889","54.42425","583.624097732","583.624097732","1","0","0.00376666666667","0","0",,"","",0,"","","6","30","1990","1990-06-30","","646718400","2","26","0","0","0","0","583.624097732","54.4280166667","6.85314208889"
"1460.05224235","6.85314208889","48.5101666666","565.089622076","565.089622076","1","0","0.00256666666667","0","0",,"","",0,"","","7","1","1990","1990-07-01","","646804800","2","26","0","0","0","0","565.089622076","48.5127333333","6.85314208889"
"1460.05224235","7.03326295914","48.5101666666","566.552051542","566.552051542","1","0","0.00256666666667","0","0",,"","",0,"","","7","2","1990","1990-07-02","","646891200","2","27","0","0","0","0","566.552051542","48.5127333333","7.03326295914"
"1460.05224235","7.03326295914","48.5101666666","574.979552511","574.979552511","1","0","0.00256666666667","0","0",,"","",0,"","","7","3","1990","1990-07-03","","646977600","2","27","0","0","0","0","574.979552511","48.5127333333","7.03326295914"
"1460.05224235","7.03326295914","48.5101666666","562.193166518","562.193166518","1","0","0.00256666666667","0","0",,"","",0,"","","7","4","1990","1990-07-04","","647064000","2","27","0","0","0","0","562.193166518","48.5127333333","7.03326295914"
"1460.05224235","7.03326295914","48.5101666666","528.35778857","528.35778857","1","0","0.00256666666667","0","0",,"","",0,"","","7","5","1990","1990-07-05","","647150400","2","27","0","0","0","0","528.35778857","48.5127333333","7.03326295914"
"1460.05224235","7.03326295914","48.5101666666","494.082861696","494.082861696","1","0","0.00256666666667","0","0",,"","",0,"","","7","6","1990","1990-07-06","","647236800","2","27","0","0","0","0","494.082861696","48.5127333333","7.03326295914"
"1460.05224235","7.03326295914","48.5101666666","472.316951083","472.316951083","1","0","0.00256666666667","0","0",,"","",0,"","","7","7","1990","1990-07-07","","647323200","2","27","0","0","0","0","472.316951083","48.5127333333","7.03326295914"
"1460.05224235","7.03326295914","48.5101666666","462.185384993","462.185384993","1","0","0.00256666666667","0","0",,"","",0,"","","7","8","1990","1990-07-08","","647409600","2","27","0","0","0","0","462.185384993","48.5127333333","7.03326295914"
"1460.05224235","7.03326295914","48.5101666666","456.19311441","456.19311441","1","0","0.00256666666667","0","0",,"","",0,"","","7","9","1990","1990-07-09","","647496000","2","28","0","0","0","0","456.19311441","48.5127333333","7.03326295914"
"1460.05224235","7.03326295914","48.5101666666","449.838219302","449.838219302","1","0","0.00256666666667","0","0",,"","",0,"","","7","10","1990","1990-07-10","","647582400","2","28","0","0","0","0","449.838219302","48.5127333333","7.03326295914"
"1460.05224235","7.03326295914","48.5101666666","442.795787657","442.795787657","1","0","0.00256666666667","0","0",,"","",0,"","","7","11","1990","1990-07-11","","647668800","2","28","0","0","0","0","442.795787657","48.5127333333","7.03326295914"
"1460.05224235","7.03326295914","48.5101666666","442.187463626","442.187463626","1","0","0.00256666666667","0","0",,"","",0,"","","7","12","1990","1990-07-12","","647755200","2","28","0","0","0","0","442.187463626","48.5127333333","7.03326295914"
"1460.05224235","7.03326295914","48.5101666666","453.195263415","453.195263415","1","0","0.00256666666667","0","0",,"","",0,"","","7","13","1990","1990-07-13","","647841600","2","28","0","0","0","0","453.195263415","48.5127333333","7.03326295914"
"1460.05224235","7.03326295914","48.5101666666","494.87302888","494.87302888","1","0","0.00256666666667","0","0",,"","",0,"","","7","14","1990","1990-07-14","","647928000","2","28","0","0","0","0","494.87302888","48.5127333333","7.03326295914"
"1460.05224235","7.03326295914","48.5101666666","2008.84728734","2008.84728734","1","0","0.00256666666667","0","0",,"","",0,"","","7","15","1990","1990-07-15","","648014400","2","28","0","0","0","0","2008.84728734","48.5127333333","7.03326295914"
"1460.05224235","7.03326295914","48.5101666666","4440.73782184","4440.73782184","1","0","0.00256666666667","0","0",,"","",0,"","","7","16","1990","1990-07-16","","648100800","2","29","0","0","0","0","4440.73782184","48.5127333333","7.03326295914"
"1460.05224235","7.03326295914","48.5101666666","3503.775981","3503.775981","1","0","0.00256666666667","0","0",,"","",0,"","","7","17","1990","1990-07-17","","648187200","2","29","0","0","0","0","3503.775981","48.5127333333","7.03326295914"
"1460.05224235","7.03326295914","48.5101666666","1737.39555526","1737.39555526","1","0","0.00256666666667","0","0",,"","",0,"","","7","18","1990","1990-07-18","","648273600","2","29","0","0","0","0","1737.39555526","48.5127333333","7.03326295914"
"1460.05224235","7.03326295914","48.5101666666","1101.78116389","1101.78116389","1","0","0.00256666666667","0","0",,"","",0,"","","7","19","1990","1990-07-19","","648360000","2","29","0","0","0","0","1101.78116389","48.5127333333","7.03326295914"
"1460.05224235","7.03326295914","48.5101666666","867.05476211","867.05476211","1","0","0.00256666666667","0","0",,"","",0,"","","7","20","1990","1990-07-20","","648446400","2","29","0","0","0","0","867.05476211","48.5127333333","7.03326295914"
"1460.05224235","7.03326295914","48.5101666666","727.144983528","727.144983528","1","0","0.00256666666667","0","0",,"","",0,"","","7","21","1990","1990-07-21","","648532800","2","29","0","0","0","0","727.144983528","48.5127333333","7.03326295914"
"1460.05224235","7.03326295914","48.5101666666","645.468451743","645.468451743","1","0","0.00256666666667","0","0",,"","",0,"","","7","22","1990","1990-07-22","","648619200","2","29","0","0","0","0","645.468451743","48.5127333333","7.03326295914"
"1460.05224235","7.03326295914","48.5101666666","606.43703914","606.43703914","1","0","0.00256666666667","0","0",,"","",0,"","","7","23","1990","1990-07-23","","648705600","2","30","0","0","0","0","606.43703914","48.5127333333","7.03326295914"
"1460.05224235","7.03326295914","48.5101666666","586.885534655","586.885534655","1","0","0.00256666666667","0","0",,"","",0,"","","7","24","1990","1990-07-24","","648792000","2","30","0","0","0","0","586.885534655","48.5127333333","7.03326295914"
"1460.05224235","7.03326295914","48.5101666666","572.276723139","572.276723139","1","0","0.00256666666667","0","0",,"","",0,"","","7","25","1990","1990-07-25","","648878400","2","30","0","0","0","0","572.276723139","48.5127333333","7.03326295914"
"1460.05224235","7.03326295914","48.5101666666","556.392409437","556.392409437","1","0","0.00256666666667","0","0",,"","",0,"","","7","26","1990","1990-07-26","","648964800","2","30","0","0","0","0","556.392409437","48.5127333333","7.03326295914"
"1460.05224235","7.03326295914","48.5101666666","538.957898509","538.957898509","1","0","0.00256666666667","0","0",,"","",0,"","","7","27","1990","1990-07-27","","649051200","2","30","0","0","0","0","538.957898509","48.5127333333","7.03326295914"
"1460.05224235","7.03326295914","48.5101666666","520.286668589","520.286668589","1","0","0.00256666666667","0","0",,"","",0,"","","7","28","1990","1990-07-28","","649137600","2","30","0","0","0","0","520.286668589","48.5127333333","7.03326295914"
"1460.05224235","7.03326295914","48.5101666666","500.980114049","500.980114049","1","0","0.00256666666667","0","0",,"","",0,"","","7","29","1990","1990-07-29","","649224000","2","30","0","0","0","0","500.980114049","48.5127333333","7.03326295914"
"1460.05224235","7.03326295914","48.5101666666","481.678785237","481.678785237","1","0","0.00256666666667","0","0",,"","",0,"","","7","30","1990","1990-07-30","","649310400","2","31","0","0","0","0","481.678785237","48.5127333333","7.03326295914"
"1460.05224235","7.03326295914","48.5101666666","464.463935151","464.463935151","1","0","0.00256666666667","0","0",,"","",0,"","","7","31","1990","1990-07-31","","649396800","2","31","0","0","0","0","464.463935151","48.5127333333","7.03326295914"
"1460.05224235","7.03326295914","47.57595","450.789718051","450.789718051","1","0","0.00293333333333","0","0",,"","",0,"","","8","1","1990","1990-08-01","","649483200","2","31","0","0","0","0","450.789718051","47.5788833333","7.03326295914"
"1460.05224235","6.85280024731","47.57595","439.318950131","439.318950131","1","0","0.00293333333333","0","0",,"","",0,"","","8","2","1990","1990-08-02","","649569600","2","31","0","0","0","0","439.318950131","47.5788833333","6.85280024731"
"1460.05224235","6.85280024731","47.57595","428.836943403","428.836943403","1","0","0.00293333333333","0","0",,"","",0,"","","8","3","1990","1990-08-03","","649656000","2","31","0","0","0","0","428.836943403","47.5788833333","6.85280024731"
"1460.05224235","6.85280024731","47.57595","419.578453312","419.578453312","1","0","0.00293333333333","0","0",,"","",0,"","","8","4","1990","1990-08-04","","649742400","2","31","0","0","0","0","419.578453312","47.5788833333","6.85280024731"
"1460.05224235","6.85280024731","47.57595","412.294529164","412.294529164","1","0","0.00293333333333","0","0",,"","",0,"","","8","5","1990","1990-08-05","","649828800","2","31","0","0","0","0","412.294529164","47.5788833333","6.85280024731"
"1460.05224235","6.85280024731","47.57595","418.29068649","418.29068649","1","0","0.00293333333333","0","0",,"","",0,"","","8","6","1990","1990-08-06","","649915200","2","32","0","0","0","0","418.29068649","47.5788833333","6.85280024731"
"1460.05224235","6.85280024731","47.57595","440.677406411","440.677406411","1","0","0.00293333333333","0","0",,"","",0,"","","8","7","1990","1990-08-07","","650001600","2","32","0","0","0","0","440.677406411","47.5788833333","6.85280024731"
"1460.05224235","6.85280024731","47.57595","459.21115637","459.21115637","1","0","0.00293333333333","0","0",,"","",0,"","","8","8","1990","1990-08-08","","650088000","2","32","0","0","0","0","459.21115637","47.5788833333","6.85280024731"
"1460.05224235","6.85280024731","47.57595","462.195241044","462.195241044","1","0","0.00293333333333","0","0",,"","",0,"","","8","9","1990","1990-08-09","","650174400","2","32","0","0","0","0","462.195241044","47.5788833333","6.85280024731"
"1460.05224235","6.85280024731","47.57595","454.39428841","454.39428841","1","0","0.00293333333333","0","0",,"","",0,"","","8","10","1990","1990-08-10","","650260800","2","32","0","0","0","0","454.39428841","47.5788833333","6.85280024731"
"1460.05224235","6.85280024731","47.57595","451.606965699","451.606965699","1","0","0.00293333333333","0","0",,"","",0,"","","8","11","1990","1990-08-11","","650347200","2","32","0","0","0","0","451.606965699","47.5788833333","6.85280024731"
"1460.05224235","6.85280024731","47.57595","460.342777744","460.342777744","1","0","0.00293333333333","0","0",,"","",0,"","","8","12","1990","1990-08-12","","650433600","2","32","0","0","0","0","460.342777744","47.5788833333","6.85280024731"
"1460.05224235","6.85280024731","47.57595","464.258632856","464.258632856","1","0","0.00293333333333","0","0",,"","",0,"","","8","13","1990","1990-08-13","","650520000","2","33","0","0","0","0","464.258632856","47.5788833333","6.85280024731"
"1460.05224235","6.85280024731","47.57595","460.679572737","460.679572737","1","0","0.00293333333333","0","0",,"","",0,"","","8","14","1990","1990-08-14","","650606400","2","33","0","0","0","0","460.679572737","47.5788833333","6.85280024731"
"1460.05224235","6.85280024731","47.57595","459.049229442","459.049229442","1","0","0.00293333333333","0","0",,"","",0,"","","8","15","1990","1990-08-15","","650692800","2","33","0","0","0","0","459.049229442","47.5788833333","6.85280024731"
"1460.05224235","6.85280024731","47.57595","456.257445224","456.257445224","1","0","0.00293333333333","0","0",,"","",0,"","","8","16","1990","1990-08-16","","650779200","2","33","0","0","0","0","456.257445224","47.5788833333","6.85280024731"
"1460.05224235","6.85280024731","47.57595","449.162325909","449.162325909","1","0","0.00293333333333","0","0",,"","",0,"","","8","17","1990","1990-08-17","","650865600","2","33","0","0","0","0","449.162325909","47.5788833333","6.85280024731"
"1460.05224235","6.85280024731","47.57595","439.713444261","439.713444261","1","0","0.00293333333333","0","0",,"","",0,"","","8","18","1990","1990-08-18","","650952000","2","33","0","0","0","0","439.713444261","47.5788833333","6.85280024731"
"1460.05224235","6.85280024731","47.57595","429.664955649","429.664955649","1","0","0.00293333333333","0","0",,"","",0,"","","8","19","1990","1990-08-19","","651038400","2","33","0","0","0","0","429.664955649","47.5788833333","6.85280024731"
"1460.05224235","6.85280024731","47.57595","420.774814126","420.774814126","1","0","0.00293333333333","0","0",,"","",0,"","","8","20","1990","1990-08-20","","651124800","2","34","0","0","0","0","420.774814126","47.5788833333","6.85280024731"
"1460.05224235","6.85280024731","47.57595","414.039056251","414.039056251","1","0","0.00293333333333","0","0",,"","",0,"","","8","21","1990","1990-08-21","","651211200","2","34","0","0","0","0","414.039056251","47.5788833333","6.85280024731"
"1460.05224235","6.85280024731","47.57595","449.176290622","449.176290622","1","0","0.00293333333333","0","0",,"","",0,"","","8","22","1990","1990-08-22","","651297600","2","34","0","0","0","0","449.176290622","47.5788833333","6.85280024731"
"1460.05224235","6.85280024731","47.57595","579.028022919","579.028022919","1","0","0.00293333333333","0","0",,"","",0,"","","8","23","1990","1990-08-23","","651384000","2","34","0","0","0","0","579.028022919","47.5788833333","6.85280024731"
"1460.05224235","6.85280024731","47.57595","776.003810355","776.003810355","1","0","0.00293333333333","0","0",,"","",0,"","","8","24","1990","1990-08-24","","651470400","2","34","0","0","0","0","776.003810355","47.5788833333","6.85280024731"
"1460.05224235","6.85280024731","47.57595","948.226646329","948.226646329","1","0","0.00293333333333","0","0",,"","",0,"","","8","25","1990","1990-08-25","","651556800","2","34","0","0","0","0","948.226646329","47.5788833333","6.85280024731"
"1460.05224235","6.85280024731","47.57595","1016.61411047","1016.61411047","1","0","0.00293333333333","0","0",,"","",0,"","","8","26","1990","1990-08-26","","651643200","2","34","0","0","0","0","1016.61411047","47.5788833333","6.85280024731"
"1460.05224235","6.85280024731","47.57595","964.9192971","964.9192971","1","0","0.00293333333333","0","0",,"","",0,"","","8","27","1990","1990-08-27","","651729600","2","35","0","0","0","0","964.9192971","47.5788833333","6.85280024731"
"1460.05224235","6.85280024731","47.57595","854.346814362","854.346814362","1","0","0.00293333333333","0","0",,"","",0,"","","8","28","1990","1990-08-28","","651816000","2","35","0","0","0","0","854.346814362","47.5788833333","6.85280024731"
"1460.05224235","6.85280024731","47.57595","750.626159842","750.626159842","1","0","0.00293333333333","0","0",,"","",0,"","","8","29","1990","1990-08-29","","651902400","2","35","0","0","0","0","750.626159842","47.5788833333","6.85280024731"
"1460.05224235","6.85280024731","47.57595","672.335512002","672.335512002","1","0","0.00293333333333","0","0",,"","",0,"","","8","30","1990","1990-08-30","","651988800","2","35","0","0","0","0","672.335512002","47.5788833333","6.85280024731"
"1460.05224235","6.85280024731","47.57595","614.437413481","614.437413481","1","0","0.00293333333333","0","0",,"","",0,"","","8","31","1990","1990-08-31","","652075200","2","35","0","0","0","0","614.437413481","47.5788833333","6.85280024731"
"1460.05224235","6.85280024731","45.7217666667","574.885904905","574.885904905","1","0","0.00216666666667","0","0",,"","",0,"","","9","1","1990","1990-09-01","","652161600","2","35","0","0","0","0","574.885904905","45.7239333334","6.85280024731"
"1460.05224235","6.43779897556","45.7217666667","549.983682839","549.983682839","1","0","0.00216666666667","0","0",,"","",0,"","","9","2","1990","1990-09-02","","652248000","2","35","0","0","0","0","549.983682839","45.7239333334","6.43779897556"
"1460.05224235","6.43779897556","45.7217666667","528.817653888","528.817653888","1","0","0.00216666666667","0","0",,"","",0,"","","9","3","1990","1990-09-03","","652334400","2","36","0","0","0","0","528.817653888","45.7239333334","6.43779897556"
"1460.05224235","6.43779897556","45.7217666667","505.939943012","505.939943012","1","0","0.00216666666667","0","0",,"","",0,"","","9","4","1990","1990-09-04","","652420800","2","36","0","0","0","0","505.939943012","45.7239333334","6.43779897556"
"1460.05224235","6.43779897556","45.7217666667","485.994537918","485.994537918","1","0","0.00216666666667","0","0",,"","",0,"","","9","5","1990","1990-09-05","","652507200","2","36","0","0","0","0","485.994537918","45.7239333334","6.43779897556"
"1460.05224235","6.43779897556","45.7217666667","471.37420981","471.37420981","1","0","0.00216666666667","0","0",,"","",0,"","","9","6","1990","1990-09-06","","652593600","2","36","0","0","0","0","471.37420981","45.7239333334","6.43779897556"
"1460.05224235","6.43779897556","45.7217666667","459.61036066","459.61036066","1","0","0.00216666666667","0","0",,"","",0,"","","9","7","1990","1990-09-07","","652680000","2","36","0","0","0","0","459.61036066","45.7239333334","6.43779897556"
"1460.05224235","6.43779897556","45.7217666667","451.986188989","451.986188989","1","0","0.00216666666667","0","0",,"","",0,"","","9","8","1990","1990-09-08","","652766400","2","36","0","0","0","0","451.986188989","45.7239333334","6.43779897556"
"1460.05224235","6.43779897556","45.7217666667","448.405560048","448.405560048","1","0","0.00216666666667","0","0",,"","",0,"","","9","9","1990","1990-09-09","","652852800","2","36","0","0","0","0","448.405560048","45.7239333334","6.43779897556"
"1460.05224235","6.43779897556","45.7217666667","444.539992726","444.539992726","1","0","0.00216666666667","0","0",,"","",0,"","","9","10","1990","1990-09-10","","652939200","2","37","0","0","0","0","444.539992726","45.7239333334","6.43779897556"
"1460.05224235","6.43779897556","45.7217666667","440.406550415","440.406550415","1","0","0.00216666666667","0","0",,"","",0,"","","9","11","1990","1990-09-11","","653025600","2","37","0","0","0","0","440.406550415","45.7239333334","6.43779897556"
"1460.05224235","6.43779897556","45.7217666667","434.833877863","434.833877863","1","0","0.00216666666667","0","0",,"","",0,"","","9","12","1990","1990-09-12","","653112000","2","37","0","0","0","0","434.833877863","45.7239333334","6.43779897556"
"1460.05224235","6.43779897556","45.7217666667","427.476512138","427.476512138","1","0","0.00216666666667","0","0",,"","",0,"","","9","13","1990","1990-09-13","","653198400","2","37","0","0","0","0","427.476512138","45.7239333334","6.43779897556"
"1460.05224235","6.43779897556","45.7217666667","447.436288969","447.436288969","1","0","0.00216666666667","0","0",,"","",0,"","","9","14","1990","1990-09-14","","653284800","2","37","0","0","0","0","447.436288969","45.7239333334","6.43779897556"
"1460.05224235","6.43779897556","45.7217666667","499.362776824","499.362776824","1","0","0.00216666666667","0","0",,"","",0,"","","9","15","1990","1990-09-15","","653371200","2","37","0","0","0","0","499.362776824","45.7239333334","6.43779897556"
